time,	T,	w,	th
2.019,	100,	-154.001,	-2.64217
2.02,	100,	-154.201,	-2.79628
2.021,	100,	-154.401,	-2.95058
2.022,	100,	-154.601,	-3.10508
2.023,	100,	-154.801,	3.02341
2.024,	100,	-155.001,	2.86851
2.025,	100,	-155.201,	2.7134
2.026,	100,	-155.401,	2.5581
2.027,	100,	-155.601,	2.4026
2.028,	100,	-155.801,	2.2469
2.029,	100,	-156.001,	2.091
2.03,	100,	-156.201,	1.9349
2.031,	100,	-156.401,	1.7786
2.032,	100,	-156.601,	1.6221
2.033,	100,	-156.801,	1.4654
2.034,	100,	-157.001,	1.30849
2.035,	100,	-157.201,	1.15139
2.036,	100,	-157.401,	0.994092
2.037,	100,	-157.601,	0.836591
2.038,	100,	-157.801,	0.67889
2.039,	100,	-158.001,	0.520989
2.04,	100,	-158.201,	0.362888
2.041,	100,	-158.401,	0.204587
2.042,	100,	-158.601,	0.0460863
2.043,	100,	-158.801,	-0.112615
2.044,	100,	-159.001,	-0.271516
2.045,	100,	-159.201,	-0.430617
2.046,	100,	-159.401,	-0.589918
2.047,	100,	-159.601,	-0.749419
2.048,	100,	-159.801,	-0.90912
2.049,	100,	-160.001,	-1.06902
2.05,	100,	-160.201,	-1.22912
2.051,	100,	-160.401,	-1.38942
2.052,	100,	-160.601,	-1.54992
2.053,	100,	-160.801,	-1.71062
2.054,	100,	-161.001,	-1.87153
2.055,	100,	-161.201,	-2.03263
2.056,	100,	-161.401,	-2.19393
2.057,	100,	-161.601,	-2.35543
2.058,	100,	-161.801,	-2.51713
2.059,	100,	-162.001,	-2.67903
2.06,	100,	-162.201,	-2.84113
2.061,	100,	-162.401,	-3.00343
2.062,	100,	-162.601,	3.11725
2.063,	100,	-162.801,	2.95455
2.064,	100,	-163.001,	2.79165
2.065,	100,	-163.201,	2.62855
2.066,	100,	-163.401,	2.46525
2.067,	100,	-163.601,	2.30175
2.068,	100,	-163.801,	2.13805
2.069,	100,	-164.001,	1.97415
2.07,	100,	-164.201,	1.81004
2.071,	100,	-164.401,	1.64574
2.072,	100,	-164.601,	1.48124
2.073,	100,	-164.801,	1.31654
2.074,	100,	-165.001,	1.15164
2.075,	100,	-165.201,	0.98654
2.076,	100,	-165.401,	0.821239
2.077,	100,	-165.601,	0.655738
2.078,	100,	-165.801,	0.490037
2.079,	100,	-166.001,	0.324136
2.08,	100,	-166.201,	0.158035
2.081,	100,	-166.401,	-0.00826588
2.082,	100,	-166.601,	-0.174767
2.083,	100,	-166.801,	-0.341468
2.084,	100,	-167.001,	-0.508369
2.085,	100,	-167.201,	-0.67547
2.086,	100,	-167.401,	-0.84277
2.087,	100,	-167.601,	-1.01027
2.088,	100,	-167.801,	-1.17797
2.089,	100,	-168.001,	-1.34587
2.09,	100,	-168.201,	-1.51397
2.091,	100,	-168.401,	-1.68227
2.092,	100,	-168.601,	-1.85078
2.093,	100,	-168.801,	-2.01948
2.094,	100,	-169.001,	-2.18838
2.095,	100,	-169.201,	-2.35748
2.096,	100,	-169.401,	-2.52678
2.097,	100,	-169.601,	-2.69628
2.098,	100,	-169.801,	-2.86598
2.099,	100,	-170.001,	-3.03588
2.1,	100,	-170.201,	3.0772
2.101,	100,	-170.401,	2.9069
2.102,	100,	-170.601,	2.7364
2.103,	100,	-170.801,	2.5657
2.104,	100,	-171.001,	2.3948
2.105,	100,	-171.201,	2.2237
2.106,	100,	-171.401,	2.0524
2.107,	100,	-171.601,	1.8809
2.108,	100,	-171.801,	1.7092
2.109,	100,	-172.001,	1.5373
2.11,	100,	-172.201,	1.36519
2.111,	100,	-172.401,	1.19289
2.112,	100,	-172.601,	1.02039
2.113,	100,	-172.801,	0.847692
2.114,	100,	-173.001,	0.674791
2.115,	100,	-173.201,	0.501691
2.116,	100,	-173.401,	0.32839
2.117,	100,	-173.601,	0.154889
2.118,	100,	-173.801,	-0.0188119
2.119,	100,	-174.001,	-0.192713
2.12,	100,	-174.201,	-0.366813
2.121,	100,	-174.401,	-0.541114
2.122,	100,	-174.601,	-0.715615
2.123,	100,	-174.801,	-0.890316
2.124,	100,	-175.001,	-1.06522
2.125,	100,	-175.201,	-1.24032
2.126,	100,	-175.401,	-1.41562
2.127,	100,	-175.601,	-1.59112
2.128,	100,	-175.801,	-1.76682
2.129,	100,	-176.001,	-1.94272
2.13,	100,	-176.201,	-2.11882
2.131,	100,	-176.401,	-2.29512
2.132,	100,	-176.601,	-2.47162
2.133,	100,	-176.801,	-2.64832
2.134,	100,	-177.001,	-2.82522
2.135,	100,	-177.201,	-3.00233
2.136,	100,	-177.401,	3.10356
2.137,	100,	-177.601,	2.92606
2.138,	100,	-177.801,	2.74836
2.139,	100,	-178.001,	2.57046
2.14,	100,	-178.201,	2.39236
2.141,	100,	-178.401,	2.21406
2.142,	100,	-178.601,	2.03556
2.143,	100,	-178.801,	1.85685
2.144,	100,	-179.001,	1.67795
2.145,	100,	-179.201,	1.49885
2.146,	100,	-179.401,	1.31955
2.147,	100,	-179.601,	1.14005
2.148,	100,	-179.801,	0.960351
2.149,	100,	-180.001,	0.78045
2.15,	100,	-180.201,	0.60035
2.151,	100,	-180.401,	0.420049
2.152,	100,	-180.601,	0.239548
2.153,	100,	-180.801,	0.0588477
2.154,	100,	-181.001,	-0.122053
2.155,	100,	-181.201,	-0.303154
2.156,	100,	-181.401,	-0.484454
2.157,	100,	-181.601,	-0.665955
2.158,	100,	-181.801,	-0.847656
2.159,	100,	-182.001,	-1.02956
2.16,	100,	-182.201,	-1.21166
2.161,	100,	-182.401,	-1.39396
2.162,	100,	-182.601,	-1.57646
2.163,	100,	-182.801,	-1.75916
2.164,	100,	-183.001,	-1.94206
2.165,	100,	-183.201,	-2.12516
2.166,	100,	-183.401,	-2.30846
2.167,	100,	-183.601,	-2.49196
2.168,	100,	-183.801,	-2.67566
2.169,	100,	-184.001,	-2.85956
2.17,	100,	-184.201,	-3.04366
2.171,	100,	-184.401,	3.05522
2.172,	100,	-184.601,	2.87072
2.173,	100,	-184.801,	2.68602
2.174,	100,	-185.001,	2.50112
2.175,	100,	-185.201,	2.31602
2.176,	100,	-185.401,	2.13072
2.177,	100,	-185.601,	1.94522
2.178,	100,	-185.801,	1.75952
2.179,	100,	-186.001,	1.57362
2.18,	100,	-186.201,	1.38752
2.181,	100,	-186.401,	1.20121
2.182,	100,	-186.601,	1.01471
2.183,	100,	-186.801,	0.828014
2.184,	100,	-187.001,	0.641113
2.185,	100,	-187.201,	0.454013
2.186,	100,	-187.401,	0.266712
2.187,	100,	-187.601,	0.0792114
2.188,	100,	-187.801,	-0.108489
2.189,	100,	-188.001,	-0.29639
2.19,	100,	-188.201,	-0.48449
2.191,	100,	-188.401,	-0.672791
2.192,	100,	-188.601,	-0.861291
2.193,	100,	-188.801,	-1.04999
2.194,	100,	-189.001,	-1.23889
2.195,	100,	-189.201,	-1.42799
2.196,	100,	-189.401,	-1.61729
2.197,	100,	-189.601,	-1.80679
2.198,	100,	-189.801,	-1.9965
2.199,	100,	-190.001,	-2.1864
2.2,	100,	-190.201,	-2.3765
2.201,	100,	-190.401,	-2.5668
2.202,	100,	-190.601,	-2.7573
2.203,	100,	-190.801,	-2.948
2.204,	100,	-191.001,	-3.1389
2.205,	100,	-191.201,	2.95319
2.206,	100,	-191.401,	2.76189
2.207,	100,	-191.601,	2.57039
2.208,	100,	-191.801,	2.37868
2.209,	100,	-192.001,	2.18678
2.21,	100,	-192.201,	1.99468
2.211,	100,	-192.4,	1.80238
2.212,	100,	-192.6,	1.60988
2.213,	100,	-192.8,	1.41718
2.214,	100,	-193,	1.22428
2.215,	100,	-193.2,	1.03118
2.216,	100,	-193.4,	0.837881
2.217,	100,	-193.6,	0.64438
2.218,	100,	-193.8,	0.45068
2.219,	100,	-194,	0.256779
2.22,	100,	-194.2,	0.062679
2.221,	100,	-194.4,	-0.131621
2.222,	100,	-194.6,	-0.326122
2.223,	100,	-194.8,	-0.520822
2.224,	100,	-195,	-0.715723
2.225,	100,	-195.2,	-0.910823
2.226,	100,	-195.4,	-1.10612
2.227,	100,	-195.6,	-1.30162
2.228,	100,	-195.8,	-1.49732
2.229,	100,	-196,	-1.69323
2.23,	100,	-196.2,	-1.88933
2.231,	100,	-196.4,	-2.08563
2.232,	100,	-196.6,	-2.28213
2.233,	100,	-196.8,	-2.47883
2.234,	100,	-197,	-2.67573
2.235,	100,	-197.2,	-2.87283
2.236,	100,	-197.4,	-3.07013
2.237,	100,	-197.6,	3.01556
2.238,	100,	-197.8,	2.81786
2.239,	100,	-198,	2.61996
2.24,	100,	-198.2,	2.42186
2.241,	100,	-198.4,	2.22356
2.242,	100,	-198.6,	2.02505
2.243,	100,	-198.8,	1.82635
2.244,	100,	-199,	1.62745
2.245,	100,	-199.2,	1.42835
2.246,	100,	-199.4,	1.22905
2.247,	100,	-199.6,	1.02955
2.248,	100,	-199.8,	0.829852
2.249,	100,	-200,	0.629952
2.25,	100,	-200.2,	0.429852
2.251,	100,	-200.4,	0.229551
2.252,	100,	-200.6,	0.0290509
2.253,	100,	-200.8,	-0.171649
2.254,	100,	-201,	-0.37255
2.255,	100,	-201.2,	-0.57365
2.256,	100,	-201.4,	-0.774951
2.257,	100,	-201.6,	-0.976451
2.258,	100,	-201.8,	-1.17815
2.259,	100,	-202,	-1.38005
2.26,	100,	-202.2,	-1.58215
2.261,	100,	-202.4,	-1.78445
2.262,	100,	-202.6,	-1.98695
2.263,	100,	-202.8,	-2.18965
2.264,	100,	-203,	-2.39255
2.265,	100,	-203.2,	-2.59565
2.266,	100,	-203.4,	-2.79895
2.267,	100,	-203.6,	-3.00245
2.268,	100,	-203.8,	3.07703
2.269,	100,	-204,	2.87313
2.27,	100,	-204.2,	2.66903
2.271,	100,	-204.4,	2.46473
2.272,	100,	-204.6,	2.26023
2.273,	100,	-204.8,	2.05553
2.274,	100,	-205,	1.85063
2.275,	100,	-205.2,	1.64553
2.276,	100,	-205.4,	1.44023
2.277,	100,	-205.6,	1.23473
2.278,	100,	-205.8,	1.02903
2.279,	100,	-206,	0.823127
2.28,	100,	-206.2,	0.617027
2.281,	100,	-206.4,	0.410726
2.282,	100,	-206.6,	0.204226
2.283,	100,	-206.8,	-0.00247413
2.284,	100,	-207,	-0.209374
2.285,	100,	-207.2,	-0.416475
2.286,	100,	-207.4,	-0.623775
2.287,	100,	-207.6,	-0.831275
2.288,	100,	-207.8,	-1.03898
2.289,	100,	-208,	-1.24688
2.29,	100,	-208.2,	-1.45498
2.291,	100,	-208.4,	-1.66328
2.292,	100,	-208.6,	-1.87178
2.293,	100,	-208.8,	-2.08048
2.294,	100,	-209,	-2.28938
2.295,	100,	-209.2,	-2.49848
2.296,	100,	-209.4,	-2.70778
2.297,	100,	-209.6,	-2.91728
2.298,	100,	-209.8,	-3.12698
2.299,	100,	-210,	2.94631
2.3,	100,	-210.2,	2.73621
2.301,	100,	-210.4,	2.52591
2.302,	100,	-210.6,	2.31541
2.303,	100,	-210.8,	2.10471
2.304,	100,	-211,	1.89381
2.305,	100,	-211.2,	1.68271
2.306,	100,	-211.4,	1.47141
2.307,	100,	-211.6,	1.25991
2.308,	100,	-211.8,	1.04821
2.309,	100,	-212,	0.836305
2.31,	100,	-212.2,	0.624205
2.311,	100,	-212.4,	0.411905
2.312,	100,	-212.6,	0.199404
2.313,	100,	-212.8,	-0.0132958
2.314,	100,	-213,	-0.226196
2.315,	100,	-213.2,	-0.439296
2.316,	100,	-213.4,	-0.652596
2.317,	100,	-213.6,	-0.866097
2.318,	100,	-213.8,	-1.0798
2.319,	100,	-214,	-1.2937
2.32,	100,	-214.2,	-1.5078
2.321,	100,	-214.4,	-1.7221
2.322,	100,	-214.6,	-1.9366
2.323,	100,	-214.8,	-2.1513
2.324,	100,	-215,	-2.3662
2.325,	100,	-215.2,	-2.5813
2.326,	100,	-215.4,	-2.7966
2.327,	100,	-215.6,	-3.0121
2.328,	100,	-215.8,	3.05539
2.329,	100,	-216,	2.83949
2.33,	100,	-216.2,	2.62339
2.331,	100,	-216.4,	2.40709
2.332,	100,	-216.6,	2.19059
2.333,	100,	-216.8,	1.97389
2.334,	100,	-217,	1.75699
2.335,	100,	-217.2,	1.53989
2.336,	100,	-217.4,	1.32259
2.337,	100,	-217.6,	1.10509
2.338,	100,	-217.8,	0.887385
2.339,	100,	-218,	0.669485
2.34,	100,	-218.2,	0.451385
2.341,	100,	-218.4,	0.233085
2.342,	100,	-218.6,	0.0145849
2.343,	100,	-218.8,	-0.204115
2.344,	100,	-219,	-0.423015
2.345,	100,	-219.2,	-0.642115
2.346,	100,	-219.4,	-0.861416
2.347,	100,	-219.6,	-1.08092
2.348,	100,	-219.8,	-1.30062
2.349,	100,	-220,	-1.52052
2.35,	100,	-220.2,	-1.74062
2.351,	100,	-220.4,	-1.96092
2.352,	100,	-220.6,	-2.18142
2.353,	100,	-220.8,	-2.40212
2.354,	100,	-221,	-2.62302
2.355,	100,	-221.2,	-2.84412
2.356,	100,	-221.4,	-3.06542
2.357,	100,	-221.6,	2.99627
2.358,	100,	-221.8,	2.77457
2.359,	100,	-222,	2.55267
2.36,	100,	-222.2,	2.33057
2.361,	100,	-222.4,	2.10827
2.362,	100,	-222.6,	1.88577
2.363,	100,	-222.8,	1.66307
2.364,	100,	-223,	1.44017
2.365,	100,	-223.2,	1.21707
2.366,	100,	-223.4,	0.993769
2.367,	100,	-223.6,	0.770269
2.368,	100,	-223.8,	0.546569
2.369,	100,	-224,	0.322669
2.37,	100,	-224.2,	0.0985686
2.371,	100,	-224.4,	-0.125731
2.372,	100,	-224.6,	-0.350231
2.373,	100,	-224.8,	-0.574932
2.374,	100,	-225,	-0.799832
2.375,	100,	-225.2,	-1.02493
2.376,	100,	-225.4,	-1.25023
2.377,	100,	-225.6,	-1.47573
2.378,	100,	-225.8,	-1.70143
2.379,	100,	-226,	-1.92733
2.38,	100,	-226.2,	-2.15343
2.381,	100,	-226.4,	-2.37973
2.382,	100,	-226.6,	-2.60623
2.383,	100,	-226.8,	-2.83293
2.384,	100,	-227,	-3.05983
2.385,	100,	-227.2,	2.99625
2.386,	100,	-227.4,	2.76895
2.387,	100,	-227.6,	2.54145
2.388,	100,	-227.8,	2.31375
2.389,	100,	-228,	2.08585
2.39,	100,	-228.2,	1.85775
2.391,	100,	-228.4,	1.62945
2.392,	100,	-228.6,	1.40095
2.393,	100,	-228.8,	1.17225
2.394,	100,	-229,	0.943354
2.395,	100,	-229.2,	0.714254
2.396,	100,	-229.4,	0.484954
2.397,	100,	-229.6,	0.255455
2.398,	100,	-229.8,	0.0257546
2.399,	100,	-230,	-0.204145
2.4,	100,	-230.2,	-0.434245
2.401,	100,	-230.4,	-0.664545
2.402,	100,	-230.6,	-0.895045
2.403,	100,	-230.8,	-1.12575
2.404,	100,	-231,	-1.35664
2.405,	100,	-231.2,	-1.58774
2.406,	100,	-231.4,	-1.81904
2.407,	100,	-231.6,	-2.05054
2.408,	100,	-231.8,	-2.28224
2.409,	100,	-232,	-2.51414
2.41,	100,	-232.2,	-2.74624
2.411,	100,	-232.4,	-2.97854
2.412,	100,	-232.6,	3.07214
2.413,	100,	-232.8,	2.83944
2.414,	100,	-233,	2.60654
2.415,	100,	-233.2,	2.37344
2.416,	100,	-233.4,	2.14014
2.417,	100,	-233.6,	1.90664
2.418,	100,	-233.8,	1.67294
2.419,	100,	-234,	1.43904
2.42,	100,	-234.2,	1.20494
2.421,	100,	-234.4,	0.970642
2.422,	100,	-234.6,	0.736142
2.423,	100,	-234.8,	0.501442
2.424,	100,	-235,	0.266542
2.425,	100,	-235.2,	0.0314426
2.426,	100,	-235.4,	-0.203857
2.427,	100,	-235.6,	-0.439357
2.428,	100,	-235.8,	-0.675057
2.429,	100,	-236,	-0.910957
2.43,	100,	-236.2,	-1.14706
2.431,	100,	-236.4,	-1.38336
2.432,	100,	-236.6,	-1.61986
2.433,	100,	-236.8,	-1.85656
2.434,	100,	-237,	-2.09346
2.435,	100,	-237.2,	-2.33056
2.436,	100,	-237.4,	-2.56786
2.437,	100,	-237.6,	-2.80536
2.438,	100,	-237.8,	-3.04306
2.439,	100,	-238,	3.00223
2.44,	100,	-238.2,	2.76413
2.441,	100,	-238.4,	2.52583
2.442,	100,	-238.6,	2.28733
2.443,	100,	-238.8,	2.04863
2.444,	100,	-239,	1.80973
2.445,	100,	-239.2,	1.57063
2.446,	100,	-239.4,	1.33133
2.447,	100,	-239.6,	1.09183
2.448,	100,	-239.8,	0.852132
2.449,	100,	-240,	0.612232
2.45,	100,	-240.2,	0.372133
2.451,	100,	-240.4,	0.131833
2.452,	100,	-240.6,	-0.108667
2.453,	100,	-240.8,	-0.349367
2.454,	100,	-241,	-0.590267
2.455,	100,	-241.2,	-0.831366
2.456,	100,	-241.4,	-1.07267
2.457,	100,	-241.6,	-1.31417
2.458,	100,	-241.8,	-1.55587
2.459,	100,	-242,	-1.79777
2.46,	100,	-242.2,	-2.03987
2.461,	100,	-242.4,	-2.28217
2.462,	100,	-242.6,	-2.52466
2.463,	100,	-242.8,	-2.76736
2.464,	100,	-243,	-3.01026
2.465,	100,	-243.2,	3.02982
2.466,	100,	-243.4,	2.78652
2.467,	100,	-243.6,	2.54302
2.468,	100,	-243.8,	2.29932
2.469,	100,	-244,	2.05542
2.47,	100,	-244.2,	1.81132
2.471,	100,	-244.4,	1.56702
2.472,	100,	-244.6,	1.32252
2.473,	100,	-244.8,	1.07782
2.474,	100,	-245,	0.832924
2.475,	100,	-245.2,	0.587824
2.476,	100,	-245.4,	0.342525
2.477,	100,	-245.6,	0.0970248
2.478,	100,	-245.8,	-0.148675
2.479,	100,	-246,	-0.394575
2.48,	100,	-246.2,	-0.640674
2.481,	100,	-246.4,	-0.886974
2.482,	100,	-246.6,	-1.13347
2.483,	100,	-246.8,	-1.38017
2.484,	100,	-247,	-1.62707
2.485,	100,	-247.2,	-1.87417
2.486,	100,	-247.4,	-2.12147
2.487,	100,	-247.6,	-2.36897
2.488,	100,	-247.8,	-2.61667
2.489,	100,	-248,	-2.86457
2.49,	100,	-248.2,	-3.11267
2.491,	100,	-248.4,	2.92221
2.492,	100,	-248.6,	2.67372
2.493,	100,	-248.8,	2.42502
2.494,	100,	-249,	2.17612
2.495,	100,	-249.2,	1.92702
2.496,	100,	-249.4,	1.67772
2.497,	100,	-249.6,	1.42822
2.498,	100,	-249.8,	1.17852
2.499,	100,	-250,	0.928618
2.5,	100,	-250.2,	0.678518
2.501,	100,	-250.4,	0.428218
2.502,	100,	-250.6,	0.177719
2.503,	100,	-250.8,	-0.0729809
2.504,	100,	-251,	-0.323881
2.505,	100,	-251.2,	-0.57498
2.506,	100,	-251.4,	-0.82628
2.507,	100,	-251.6,	-1.07778
2.508,	100,	-251.8,	-1.32948
2.509,	100,	-252,	-1.58138
2.51,	100,	-252.2,	-1.83348
2.511,	100,	-252.4,	-2.08578
2.512,	100,	-252.6,	-2.33828
2.513,	100,	-252.8,	-2.59098
2.514,	100,	-253,	-2.84388
2.515,	100,	-253.2,	-3.09698
2.516,	100,	-253.4,	2.93291
2.517,	100,	-253.6,	2.67941
2.518,	100,	-253.8,	2.42571
2.519,	100,	-254,	2.17181
2.52,	100,	-254.2,	1.91771
2.521,	100,	-254.4,	1.66341
2.522,	100,	-254.6,	1.40891
2.523,	100,	-254.8,	1.15421
2.524,	100,	-255,	0.899313
2.525,	100,	-255.2,	0.644213
2.526,	100,	-255.4,	0.388914
2.527,	100,	-255.6,	0.133414
2.528,	100,	-255.8,	-0.122285
2.529,	100,	-256,	-0.378185
2.53,	100,	-256.2,	-0.634284
2.531,	100,	-256.4,	-0.890584
2.532,	100,	-256.6,	-1.14708
2.533,	100,	-256.8,	-1.40378
2.534,	100,	-257,	-1.66068
2.535,	100,	-257.2,	-1.91778
2.536,	100,	-257.4,	-2.17508
2.537,	100,	-257.6,	-2.43258
2.538,	100,	-257.8,	-2.69028
2.539,	100,	-258,	-2.94818
2.54,	100,	-258.2,	3.0769
2.541,	100,	-258.4,	2.81861
2.542,	100,	-258.6,	2.56011
2.543,	100,	-258.8,	2.30141
2.544,	100,	-259,	2.04251
2.545,	100,	-259.2,	1.78341
2.546,	100,	-259.4,	1.52411
2.547,	100,	-259.6,	1.26461
2.548,	100,	-259.8,	1.00491
2.549,	100,	-260,	0.745007
2.55,	100,	-260.2,	0.484908
2.551,	100,	-260.4,	0.224608
2.552,	100,	-260.6,	-0.035892
2.553,	100,	-260.8,	-0.296592
2.554,	100,	-261,	-0.557492
2.555,	100,	-261.2,	-0.818591
2.556,	100,	-261.4,	-1.07989
2.557,	100,	-261.6,	-1.34139
2.558,	100,	-261.8,	-1.60309
2.559,	100,	-262,	-1.86499
2.56,	100,	-262.2,	-2.12709
2.561,	100,	-262.4,	-2.38939
2.562,	100,	-262.6,	-2.65189
2.563,	100,	-262.8,	-2.91459
2.564,	100,	-263,	3.1057
2.565,	100,	-263.2,	2.8426
2.566,	100,	-263.4,	2.5793
2.567,	100,	-263.6,	2.3158
2.568,	100,	-263.8,	2.0521
2.569,	100,	-264,	1.7882
2.57,	100,	-264.2,	1.5241
2.571,	100,	-264.4,	1.25979
2.572,	100,	-264.6,	0.995295
2.573,	100,	-264.8,	0.730595
2.574,	100,	-265,	0.465695
2.575,	100,	-265.2,	0.200595
2.576,	100,	-265.4,	-0.0647054
2.577,	100,	-265.6,	-0.330206
2.578,	100,	-265.8,	-0.595906
2.579,	100,	-266,	-0.861806
2.58,	100,	-266.2,	-1.12791
2.581,	100,	-266.4,	-1.39421
2.582,	100,	-266.6,	-1.66071
2.583,	100,	-266.8,	-1.92741
2.584,	100,	-267,	-2.19431
2.585,	100,	-267.2,	-2.46141
2.586,	100,	-267.4,	-2.72871
2.587,	100,	-267.6,	-2.99621
2.588,	100,	-267.8,	3.01928
2.589,	100,	-268,	2.75138
2.59,	100,	-268.2,	2.48328
2.591,	100,	-268.4,	2.21498
2.592,	100,	-268.6,	1.94648
2.593,	100,	-268.8,	1.67778
2.594,	100,	-269,	1.40888
2.595,	100,	-269.2,	1.13978
2.596,	100,	-269.4,	0.870476
2.597,	100,	-269.6,	0.600975
2.598,	100,	-269.8,	0.331275
2.599,	100,	-270,	0.0613747
2.6,	100,	-270.2,	-0.208726
2.601,	100,	-270.4,	-0.479026
2.602,	100,	-270.6,	-0.749527
2.603,	100,	-270.8,	-1.02023
2.604,	100,	-271,	-1.29113
2.605,	100,	-271.2,	-1.56223
2.606,	100,	-271.4,	-1.83353
2.607,	100,	-271.6,	-2.10503
2.608,	100,	-271.8,	-2.37673
2.609,	100,	-272,	-2.64863
2.61,	100,	-272.201,	-2.92073
2.611,	100,	-272.401,	3.09015
2.612,	100,	-272.601,	2.81765
2.613,	100,	-272.801,	2.54495
2.614,	100,	-273.001,	2.27205
2.615,	100,	-273.201,	1.99895
2.616,	100,	-273.401,	1.72565
2.617,	100,	-273.601,	1.45215
2.618,	100,	-273.801,	1.17845
2.619,	100,	-274.001,	0.90455
2.62,	100,	-274.201,	0.630449
2.621,	100,	-274.401,	0.356149
2.622,	100,	-274.601,	0.081648
2.623,	100,	-274.801,	-0.193053
2.624,	100,	-275.001,	-0.467953
2.625,	100,	-275.201,	-0.743054
2.626,	100,	-275.401,	-1.01835
2.627,	100,	-275.601,	-1.29386
2.628,	100,	-275.801,	-1.56956
2.629,	100,	-276.001,	-1.84546
2.63,	100,	-276.201,	-2.12156
2.631,	100,	-276.401,	-2.39786
2.632,	100,	-276.601,	-2.67436
2.633,	100,	-276.801,	-2.95106
2.634,	100,	-277.001,	3.05522
2.635,	100,	-277.201,	2.77812
2.636,	100,	-277.401,	2.50082
2.637,	100,	-277.601,	2.22332
2.638,	100,	-277.801,	1.94562
2.639,	100,	-278.001,	1.66772
2.64,	100,	-278.201,	1.38962
2.641,	100,	-278.401,	1.11132
2.642,	100,	-278.601,	0.832818
2.643,	100,	-278.801,	0.554117
2.644,	100,	-279.001,	0.275216
2.645,	100,	-279.201,	-0.00388509
2.646,	100,	-279.401,	-0.283186
2.647,	100,	-279.601,	-0.562687
2.648,	100,	-279.801,	-0.842388
2.649,	100,	-280.001,	-1.12229
2.65,	100,	-280.201,	-1.40239
2.651,	100,	-280.401,	-1.68269
2.652,	100,	-280.601,	-1.96319
2.653,	100,	-280.801,	-2.24389
2.654,	100,	-281.001,	-2.52479
2.655,	100,	-281.201,	-2.8059
2.656,	100,	-281.401,	-3.0872
2.657,	100,	-281.601,	2.91449
2.658,	100,	-281.801,	2.63279
2.659,	100,	-282.001,	2.35089
2.66,	100,	-282.201,	2.06878
2.661,	100,	-282.401,	1.78648
2.662,	100,	-282.601,	1.50398
2.663,	100,	-282.801,	1.22128
2.664,	100,	-283.001,	0.93838
2.665,	100,	-283.201,	0.655279
2.666,	100,	-283.401,	0.371978
2.667,	100,	-283.601,	0.0884767
2.668,	100,	-283.801,	-0.195225
2.669,	100,	-284.001,	-0.479126
2.67,	100,	-284.201,	-0.763227
2.671,	100,	-284.401,	-1.04753
2.672,	100,	-284.601,	-1.33203
2.673,	100,	-284.801,	-1.61673
2.674,	100,	-285.001,	-1.90163
2.675,	100,	-285.201,	-2.18673
2.676,	100,	-285.401,	-2.47203
2.677,	100,	-285.601,	-2.75754
2.678,	100,	-285.801,	-3.04324
2.679,	100,	-286.001,	2.95405
2.68,	100,	-286.201,	2.66795
2.681,	100,	-286.401,	2.38164
2.682,	100,	-286.601,	2.09514
2.683,	100,	-286.801,	1.80844
2.684,	100,	-287.001,	1.52154
2.685,	100,	-287.201,	1.23444
2.686,	100,	-287.401,	0.947137
2.687,	100,	-287.601,	0.659635
2.688,	100,	-287.801,	0.371934
2.689,	100,	-288.001,	0.0840324
2.69,	100,	-288.201,	-0.204069
2.691,	100,	-288.401,	-0.492371
2.692,	100,	-288.602,	-0.780872
2.693,	100,	-288.802,	-1.06957
2.694,	100,	-289.002,	-1.35848
2.695,	100,	-289.202,	-1.64758
2.696,	100,	-289.402,	-1.93688
2.697,	100,	-289.602,	-2.22638
2.698,	100,	-289.802,	-2.51608
2.699,	100,	-290.002,	-2.80598
2.7,	100,	-290.202,	-3.09608
2.701,	100,	-290.402,	2.8968
2.702,	100,	-290.602,	2.6063
2.703,	100,	-290.802,	2.3156
2.704,	100,	-291.002,	2.02469
2.705,	100,	-291.202,	1.73359
2.706,	100,	-291.402,	1.44229
2.707,	100,	-291.602,	1.15079
2.708,	100,	-291.802,	0.859088
2.709,	100,	-292.002,	0.567186
2.71,	100,	-292.202,	0.275084
2.711,	100,	-292.402,	-0.0172176
2.712,	100,	-292.602,	-0.309719
2.713,	100,	-292.802,	-0.602421
2.714,	100,	-293.002,	-0.895323
2.715,	100,	-293.202,	-1.18842
2.716,	100,	-293.402,	-1.48173
2.717,	100,	-293.602,	-1.77523
2.718,	100,	-293.802,	-2.06893
2.719,	100,	-294.002,	-2.36283
2.72,	100,	-294.202,	-2.65693
2.721,	100,	-294.402,	-2.95124
2.722,	100,	-294.602,	3.03745
2.723,	100,	-294.802,	2.74275
2.724,	100,	-295.002,	2.44784
2.725,	100,	-295.202,	2.15274
2.726,	100,	-295.402,	1.85744
2.727,	100,	-295.602,	1.56194
2.728,	100,	-295.802,	1.26624
2.729,	100,	-296.002,	0.970335
2.73,	100,	-296.202,	0.674233
2.731,	100,	-296.402,	0.377931
2.732,	100,	-296.602,	0.0814286
2.733,	100,	-296.802,	-0.215273
2.734,	100,	-297.002,	-0.512175
2.735,	100,	-297.202,	-0.809277
2.736,	100,	-297.402,	-1.10658
2.737,	100,	-297.602,	-1.40408
2.738,	100,	-297.802,	-1.70178
2.739,	100,	-298.002,	-1.99969
2.74,	100,	-298.202,	-2.29779
2.741,	100,	-298.402,	-2.59609
2.742,	100,	-298.602,	-2.89459
